iter,emax
1280,-55.11485223235555
1281,-55.1152560094323
1282,-55.115670203619324
1283,-55.116511662846776
1284,-55.1168878096338
1285,-55.11707895223635
1286,-55.117095610109594
1287,-55.11749108449656
1288,-55.11763860836692
1289,-55.11810046098436
1290,-55.11828917787635
1291,-55.119270884144534
1292,-55.11939437962361
1293,-55.1196222439765
1294,-55.120212587003344
1295,-55.1207585270312
1296,-55.12097844146504
1297,-55.12130503878203
1298,-55.1213854587923
1299,-55.12139796116778
1300,-55.12183492043927
1301,-55.12196222868149
1302,-55.12207952768833
1303,-55.12214928029475
1304,-55.122458169326
1305,-55.1228185865119
1306,-55.1228687950309
1307,-55.12323207708325
1308,-55.123744163221026
1309,-55.123798192286586
1310,-55.12402272012485
1311,-55.12427363225955
1312,-55.12460609279311
1313,-55.125879543834785
1314,-55.12603466101341
1315,-55.12784552043943
1316,-55.12938123937654
1317,-55.13004917356015
1318,-55.13153151355155
1319,-55.13175878723842
1320,-55.132449223192154
1321,-55.13245238901253
1322,-55.1328017543044
1323,-55.13284417009815
1324,-55.13308710858688
1325,-55.13502495046776
1326,-55.13548348438085
1327,-55.135561907039495
1328,-55.135701198296815
1329,-55.13577411425591
1330,-55.1361383436501
1331,-55.13653510623865
1332,-55.13666687312005
1333,-55.13683813875749
1334,-55.13686546061043
1335,-55.137335176501544
1336,-55.13756076053271
1337,-55.13854439949875
1338,-55.138830820311384
1339,-55.13917667380123
1340,-55.13987962453487
1341,-55.1408120622429
1342,-55.14085214051184
1343,-55.14113327588625
1344,-55.14232079853966
1345,-55.143232332444555
1346,-55.14361579410763
1347,-55.143914567920625
1348,-55.14441284677983
1349,-55.144959324827596
1350,-55.145913676515484
1351,-55.146277224170866
1352,-55.146466603357005
1353,-55.14673394917676
1354,-55.14736825090083
1355,-55.14829477758382
1356,-55.148512838461194
1357,-55.14869898228969
1358,-55.14988345433981
1359,-55.15287647119191
1360,-55.15290614366989
1361,-55.15322130990572
1362,-55.15482749821959
1363,-55.15483649475633
1364,-55.1554546278786
1365,-55.15683964268943
1366,-55.15723643001623
1367,-55.15859929369639
1368,-55.15865911906905
1369,-55.15937431911463
1370,-55.16000218369235
1371,-55.160342468576786
1372,-55.16100124305078
1373,-55.16143050190955
1374,-55.16190534525527
1375,-55.161954709934555
1376,-55.16258874038574
1377,-55.163345269300834
1378,-55.163631448423
1379,-55.16363199909826
1380,-55.16463737712852
1381,-55.16530013918525
1382,-55.16553732176735
1383,-55.165595225465246
1384,-55.165610491624335
1385,-55.165868326384604
1386,-55.166511052039866
1387,-55.167276520309684
1388,-55.16741548782277
1389,-55.16810570830863
1390,-55.16823233628873
1391,-55.168266920503804
1392,-55.168915118842385
1393,-55.17140143002215
1394,-55.17172242791517
1395,-55.17182120739142
1396,-55.17182805059406
1397,-55.17188153603553
1398,-55.172801910216265
1399,-55.172872267821994
1400,-55.17296836393267
1401,-55.17315222944776
1402,-55.173330030036105
1403,-55.17506338047977
1404,-55.176110724959976
1405,-55.17675529802088
1406,-55.17715566604895
1407,-55.17725822158514
1408,-55.177427974127504
1409,-55.177988808595934
1410,-55.17839637350086
1411,-55.17869284562392
1412,-55.17946912256712
1413,-55.17960503625972
1414,-55.17977049385131
1415,-55.18024486321105
1416,-55.18044982005923
1417,-55.18102960040768
1418,-55.18108570837386
1419,-55.1819859155173
1420,-55.183241674963504
1421,-55.18395856360985
1422,-55.185230137826835
1423,-55.185383548847184
1424,-55.18610400945636
1425,-55.18646589301321
1426,-55.18706016390563
1427,-55.187458919839784
1428,-55.1877897637944
1429,-55.188090840282236
1430,-55.188276561039885
1431,-55.1884021544768
1432,-55.18840550159106
1433,-55.188918175696955
1434,-55.18920369625124
1435,-55.1892279960713
1436,-55.189694748811846
1437,-55.19027022158963
1438,-55.1904391405123
1439,-55.19054527636088
1440,-55.19064211876355
1441,-55.19139403040232
1442,-55.192382134888504
1443,-55.19245296212949
1444,-55.19395545410294
1445,-55.19430302524823
1446,-55.194633941949675
1447,-55.1951325539253
1448,-55.195640557314725
1449,-55.19599194243667
1450,-55.196773327744225
1451,-55.19690403373163
1452,-55.197818923409976
1453,-55.19838949594374
1454,-55.19889253488019
1455,-55.199379923326994
1456,-55.19998604365138
1457,-55.20050339325486
1458,-55.2008173188363
1459,-55.20094519580038
1460,-55.20105860381242
1461,-55.20194074035454
1462,-55.20311530723978
1463,-55.20464707879929
1464,-55.20628027297454
1465,-55.20637887533588
1466,-55.206379703204135
1467,-55.206386063015984
1468,-55.207106402597375
1469,-55.208536670953315
1470,-55.20870854325702
1471,-55.209172656026425
1472,-55.209695170350415
1473,-55.20986631148941
1474,-55.2105901843261
1475,-55.21061575135212
1476,-55.21094766915059
1477,-55.21098307455109
1478,-55.21161719088814
1479,-55.211986267785754
1480,-55.21253608355356
1481,-55.21274385396692
1482,-55.21312491141211
1483,-55.213831351051546
1484,-55.213878320042035
1485,-55.21390915163819
1486,-55.2145318590229
1487,-55.21454174997391
1488,-55.214544143502245
1489,-55.214681719610084
1490,-55.21472701320763
1491,-55.21481896672995
1492,-55.21486863804326
1493,-55.215174648904664
1494,-55.215743429763904
1495,-55.217055012985
1496,-55.217383264322116
1497,-55.21773761968951
1498,-55.217750072954374
1499,-55.21787554945784
1500,-55.21890556744511
1501,-55.21951314296998
1502,-55.219652855637655
1503,-55.22052197556996
1504,-55.2209004521982
1505,-55.22112882393283
1506,-55.22151230744732
1507,-55.22187282867236
1508,-55.22210508851003
1509,-55.222413697253565
1510,-55.22261007856887
1511,-55.223231376471475
1512,-55.22338162123792
1513,-55.223957293719174
1514,-55.22446742117733
1515,-55.22456343202153
1516,-55.22527434328693
1517,-55.22585782028615
1518,-55.22647611520644
1519,-55.22653268284515
1520,-55.2268828840735
1521,-55.227172601304716
1522,-55.22772049592152
1523,-55.2280534179596
1524,-55.22844139646983
1525,-55.22885451238471
1526,-55.229177148376486
1527,-55.22942351279434
1528,-55.23011307170331
1529,-55.231232949799995
1530,-55.23147943867914
1531,-55.232160834871415
1532,-55.23239161830902
1533,-55.23250643773827
1534,-55.23322603697549
1535,-55.2339493337552
1536,-55.23406155437163
1537,-55.23445809766569
1538,-55.23468141076785
1539,-55.23469626849441
1540,-55.23496234772148
1541,-55.23596100224039
1542,-55.23635889154588
1543,-55.2368278147793
1544,-55.23690637412419
1545,-55.237721756171375
1546,-55.238077307777345
1547,-55.238847704974816
1548,-55.23911399774409
1549,-55.239168483297604
1550,-55.23929176371869
1551,-55.23957102376181
1552,-55.241296222690174
1553,-55.24136268358206
1554,-55.24172631813762
1555,-55.24177951754607
1556,-55.24182040599399
1557,-55.2419770217582
1558,-55.24215437227332
1559,-55.242179259738876
1560,-55.242692730170184
1561,-55.242701586991416
1562,-55.24287481180693
1563,-55.24337653564689
1564,-55.24381740362488
1565,-55.2440338684122
1566,-55.244179625764424
1567,-55.244674396752075
1568,-55.24586413766456
1569,-55.24591797807635
1570,-55.245997998087766
1571,-55.24652026782334
1572,-55.246666505513375
1573,-55.24768647068847
1574,-55.24792755824832
1575,-55.24823000133103
1576,-55.248657147197456
1577,-55.249254308691214
1578,-55.24998728854268
1579,-55.25002847869094
1580,-55.250482580689386
1581,-55.250879670164494
1582,-55.25169787786177
1583,-55.25204174681271
1584,-55.25253613311616
1585,-55.25257541274432
1586,-55.252708796833495
1587,-55.253462006954784
1588,-55.25369736933915
1589,-55.253741544751456
1590,-55.25404212517346
1591,-55.25465908862407
1592,-55.25484027574192
1593,-55.25596110152124
1594,-55.25644172493441
1595,-55.256568657436
1596,-55.25658030693451
1597,-55.25807850951616
1598,-55.25811111295052
1599,-55.25812081355536
1600,-55.25883513523009
1601,-55.258875940625614
1602,-55.260279992853484
1603,-55.26043210855764
1604,-55.26142200051639
1605,-55.26202967154185
1606,-55.26219471603509
1607,-55.262879838186265
1608,-55.26307843187914
1609,-55.26308438947188
1610,-55.26346723507302
1611,-55.26355070252562
1612,-55.26408469531329
1613,-55.264802956585676
1614,-55.26522721857332
1615,-55.265824484658175
1616,-55.266293536671974
1617,-55.26630061164084
1618,-55.26642889379088
1619,-55.26681539853306
1620,-55.26723094348945
1621,-55.267871115036314
1622,-55.26793550707448
1623,-55.268987048009365
1624,-55.269105534265265
1625,-55.26920395087129
1626,-55.269558618925
1627,-55.26957414234891
1628,-55.26974133239288
1629,-55.27004684322798
1630,-55.270403930280956
1631,-55.271191637095455
1632,-55.27149985647709
1633,-55.271580052450304
1634,-55.271739675376935
1635,-55.27285001458135
1636,-55.272935041352625
1637,-55.27327478060796
1638,-55.27341020007406
1639,-55.273543511823
1640,-55.27380758020809
1641,-55.27403639655882
1642,-55.27425750857615
1643,-55.27474785588687
1644,-55.27487684779227
1645,-55.27546666027585
1646,-55.275491268650136
1647,-55.27564931637757
1648,-55.275853657272656
1649,-55.27621145363553
1650,-55.276368034397805
1651,-55.276476607942065
1652,-55.27678893000853
1653,-55.27699051646829
1654,-55.27707754976667
1655,-55.277279357263225
1656,-55.277715033125965
1657,-55.27788242642869
1658,-55.278157236566884
1659,-55.27822808413676
1660,-55.279438614816236
1661,-55.27945861586325
1662,-55.280002227518416
1663,-55.281146175339416
1664,-55.281400526622065
1665,-55.28151413934473
1666,-55.28158713561998
1667,-55.281970708309956
1668,-55.282079959165024
1669,-55.28233777651097
1670,-55.28303133521199
1671,-55.28332199126136
1672,-55.28347190620668
1673,-55.283733603446215
1674,-55.28430273306636
1675,-55.28434895276888
1676,-55.28451319911503
1677,-55.28497484004168
1678,-55.28503461440468
1679,-55.28508205192051
1680,-55.285466137554494
1681,-55.285476113513035
1682,-55.28565385987735
1683,-55.28585055113161
1684,-55.286082975887155
1685,-55.2861157559508
1686,-55.286704362196396
1687,-55.28687944964323
1688,-55.28699604412998
1689,-55.287031500480055
1690,-55.28709741722156
1691,-55.287195918889466
1692,-55.28739728941109
1693,-55.28758361207109
1694,-55.28759158539946
1695,-55.28759896156675
1696,-55.28826602646395
1697,-55.28826630320431
1698,-55.2886997560254
1699,-55.28898263609631
1700,-55.28941130245309
1701,-55.2896003346855
1702,-55.291505231859446
1703,-55.291794338745724
1704,-55.29186162840239
1705,-55.29206285799728
1706,-55.292242072692574
1707,-55.29226674829778
1708,-55.29277007112798
1709,-55.29357076385818
1710,-55.293856295017505
1711,-55.294097572403544
1712,-55.294410355295334
1713,-55.29486126908429
1714,-55.294959215899745
1715,-55.296453213242025
1716,-55.29710191516728
1717,-55.2971637801636
1718,-55.297310685383756
1719,-55.2973280889864
1720,-55.297665418282904
1721,-55.29771455604232
1722,-55.297807130784385
1723,-55.29796435058411
1724,-55.29868372115811
1725,-55.298797310713496
1726,-55.29900545004347
1727,-55.29911279006688
1728,-55.29920004180125
1729,-55.30009238845728
1730,-55.30114816176514
1731,-55.30175161389479
1732,-55.302590107600814
1733,-55.30270017364399
1734,-55.302861793097954
1735,-55.30294990272179
1736,-55.3034313567081
1737,-55.303446350059716
1738,-55.30346555877572
1739,-55.30364455866552
1740,-55.304039005292005
1741,-55.30418673171431
1742,-55.30450921231988
1743,-55.30489546182671
1744,-55.305156474492506
1745,-55.30525226706519
1746,-55.30530248152834
1747,-55.30607478518764
1748,-55.306902475091505
1749,-55.30708973988157
1750,-55.309373325261596
1751,-55.30937440684997
1752,-55.30966666056867
1753,-55.30977594145635
1754,-55.30990276980933
1755,-55.31121256792342
1756,-55.311533604199276
1757,-55.31173441904418
1758,-55.31215802522556
1759,-55.31216095073756
1760,-55.31260327490784
1761,-55.31285908420129
1762,-55.31286158975754
1763,-55.314101137786835
1764,-55.31446112075797
1765,-55.31490306151302
1766,-55.315999984998165
1767,-55.31639355185251
1768,-55.31639976446997
1769,-55.31667488077897
1770,-55.31723560754674
1771,-55.31755755518084
1772,-55.31796097989735
1773,-55.318204044905485
1774,-55.31838507387206
1775,-55.318579281270985
1776,-55.31858293624484
1777,-55.31925595501398
1778,-55.319422009890005
1779,-55.319583241263736
1780,-55.3201496061252
1781,-55.32059351476732
1782,-55.32073687472216
1783,-55.321256183039594
1784,-55.322173349259785
1785,-55.322895572857256
1786,-55.32361245175687
1787,-55.323671184076815
1788,-55.32379530559832
1789,-55.32384702005
1790,-55.32478427847757
1791,-55.325087357402225
1792,-55.32517154807907
1793,-55.3254710547711
1794,-55.32548313157869
1795,-55.32667110728683
1796,-55.326709566886954
1797,-55.327055240610605
1798,-55.32712237505727
1799,-55.3275334473108
1800,-55.3277654367451
1801,-55.32808955592835
1802,-55.3285137853747
1803,-55.328835332448314
1804,-55.32885858481719
1805,-55.329327185207035
1806,-55.32936677375452
1807,-55.32966209419753
1808,-55.32967749204648
1809,-55.329880738321485
1810,-55.33069632050867
1811,-55.33096354404134
1812,-55.331112619917185
1813,-55.33166329302181
1814,-55.334404003155086
1815,-55.33469736469887
1816,-55.3347920897029
1817,-55.335712759490335
1818,-55.33571295164138
1819,-55.33615066404198
1820,-55.33627869913963
1821,-55.33702142372854
1822,-55.33704778285704
1823,-55.33706314356732
1824,-55.33742645001577
1825,-55.33795924785962
1826,-55.33801695992824
1827,-55.33812929887139
1828,-55.338240961219576
1829,-55.338465022033205
1830,-55.33874334688988
1831,-55.33897851774104
1832,-55.33902108099975
1833,-55.33913312199418
1834,-55.33931927631201
1835,-55.339543835983676
1836,-55.340503051418956
1837,-55.341307722739614
1838,-55.34142837747794
1839,-55.34149896506331
1840,-55.341619252319795
1841,-55.34171413421756
1842,-55.34247272659669
1843,-55.3434843401508
1844,-55.34397970153729
1845,-55.34446146844439
1846,-55.34590874349257
1847,-55.346266727602064
1848,-55.34629338733587
1849,-55.34647743461048
1850,-55.34649277464434
1851,-55.346821087948975
1852,-55.34690489586172
1853,-55.346980367500194
1854,-55.34704658246521
1855,-55.34718248562813
1856,-55.34719555236059
1857,-55.34730824207669
1858,-55.347537462460494
1859,-55.34885219408027
1860,-55.34889668022419
1861,-55.349102484929574
1862,-55.349249516818254
1863,-55.34962717859718
1864,-55.349736237331776
1865,-55.35035773299538
1866,-55.35069680304197
1867,-55.35091745819386
1868,-55.35132179289673
1869,-55.35132429279106
1870,-55.351467274965096
1871,-55.35197911741562
1872,-55.35248592350389
1873,-55.352496739957864
1874,-55.352654980648495
1875,-55.354222594957825
1876,-55.35436011982132
1877,-55.35546602573615
1878,-55.356452427147616
1879,-55.35658004048248
1880,-55.35866034641104
1881,-55.35872405908634
1882,-55.35893643667878
1883,-55.35925615646401
1884,-55.35941131985817
1885,-55.35949451337634
1886,-55.35961160788491
1887,-55.35965046163193
1888,-55.36120652420688
1889,-55.36223024643131
1890,-55.36228498690902
1891,-55.36236272597224
1892,-55.36269768892961
1893,-55.36357319557672
1894,-55.36369586311642
1895,-55.36382371797798
1896,-55.36386199462864
1897,-55.36424978049341
1898,-55.36437468896107
1899,-55.36451587270973
1900,-55.36459080566152
1901,-55.36524101047574
1902,-55.36534942006561
1903,-55.36719382267045
1904,-55.36723495909697
1905,-55.36727829897222
1906,-55.367808016685025
1907,-55.36797457425308
1908,-55.36865025456923
1909,-55.369534728767746
1910,-55.370270680093185
1911,-55.370527039285676
1912,-55.37069346575596
1913,-55.37098658569205
1914,-55.3711135081052
1915,-55.37144292694562
1916,-55.372103105195016
1917,-55.372267099360805
1918,-55.372961059089576
1919,-55.37304730931742
1920,-55.373217000517
1921,-55.37328596498533
1922,-55.37358776480292
1923,-55.37374703660795
1924,-55.37394622518048
1925,-55.374559653718116
1926,-55.37488018119354
1927,-55.37627532163137
1928,-55.3764771090905
1929,-55.3767389952629
1930,-55.377195773451795
1931,-55.377512910707324
1932,-55.378214446235596
1933,-55.37857929809661
1934,-55.37955545865098
1935,-55.38001974338717
1936,-55.38028597965238
1937,-55.38066580847752
1938,-55.38069245294572
1939,-55.380795644536036
1940,-55.38151590030648
1941,-55.38188306247203
1942,-55.383155268339046
1943,-55.3836057073425
1944,-55.38405090290856
1945,-55.38436694512543
1946,-55.38484851275538
1947,-55.38533868874828
1948,-55.385616976993774
1949,-55.386185594355545
1950,-55.38702683033042
1951,-55.38705321255689
1952,-55.38740255200868
1953,-55.38745158886772
1954,-55.388893944448995
1955,-55.38991606974361
1956,-55.390139540145476
1957,-55.39081975764242
1958,-55.39082751000567
1959,-55.390862857834655
1960,-55.39110944693445
1961,-55.39180973910227
1962,-55.39247803352649
1963,-55.39288083417949
1964,-55.393195328781765
1965,-55.39335798010904
1966,-55.39344305652681
1967,-55.39344479312472
1968,-55.39424570719409
1969,-55.39463825232128
1970,-55.394791307793426
1971,-55.3954312626164
1972,-55.395688255392095
1973,-55.39572967773771
1974,-55.3957838371559
1975,-55.395863480971066
1976,-55.395899067044425
1977,-55.39704535284356
1978,-55.3977349503045
1979,-55.39802585865448
1980,-55.3983901175279
1981,-55.398456721447324
1982,-55.39878161657761
1983,-55.39900522290202
1984,-55.39932180575506
1985,-55.399770609967305
1986,-55.39998217265762
1987,-55.400637614590146
1988,-55.40127052916172
1989,-55.401279033474474
1990,-55.4023326407559
1991,-55.40255592878948
1992,-55.40267434154671
1993,-55.40279644904028
1994,-55.40294237451092
1995,-55.403149761999636
1996,-55.40327296324952
1997,-55.40397704970346
1998,-55.40445532089924
1999,-55.40485408025051
2000,-55.405156795899906
2001,-55.405555524286584
2002,-55.40675151031662
2003,-55.40687216861181
2004,-55.40697297152426
2005,-55.40702115929828
2006,-55.40736743832369
2007,-55.408282529245156
2008,-55.4083130455573
2009,-55.40841544000492
2010,-55.40854506226218
2011,-55.409788246487004
2012,-55.410577276273294
2013,-55.410669197104795
2014,-55.41216378245136
2015,-55.41236955338643
2016,-55.41336946697797
2017,-55.414469644152426
2018,-55.41527190517012
2019,-55.41559920906966
2020,-55.41566850291598
2021,-55.415857766270236
2022,-55.41627565176548
2023,-55.41652840223391
2024,-55.41670153041434
2025,-55.41672051794743
2026,-55.41681634433484
2027,-55.4178498941572
2028,-55.41806845630577
2029,-55.4182917036706
2030,-55.418320937846126
2031,-55.41846100551924
2032,-55.41901348029679
2033,-55.41924098089572
2034,-55.420331550151914
2035,-55.42033344842411
2036,-55.420519530823924
2037,-55.42068496971587
2038,-55.421265628219494
2039,-55.42161108177307
2040,-55.4219962543061
2041,-55.42223876311275
2042,-55.422379926031454
2043,-55.42269884614683
2044,-55.423039018795954
2045,-55.4247662102057
2046,-55.425739610218045
2047,-55.425775052754574
2048,-55.426255850076785
2049,-55.42661081113702
2050,-55.42669551413158
2051,-55.42799724016982
2052,-55.42924279362971
2053,-55.429733292311376
2054,-55.42980602946067
2055,-55.430238003527215
2056,-55.43097615194114
2057,-55.431596720462096
2058,-55.43208137550558
2059,-55.43228835353292
2060,-55.43240724342733
2061,-55.43285824670659
2062,-55.433043719250925
2063,-55.43313571813615
2064,-55.4332192823
2065,-55.43322927768141
2066,-55.433230629042804
2067,-55.43333013800693
2068,-55.43337343186247
2069,-55.433386016934755
2070,-55.43340105695265
2071,-55.43416009936581
2072,-55.43484723218101
2073,-55.43492742980983
2074,-55.435016976905764
2075,-55.435154544264
2076,-55.43517472729316
2077,-55.4353275449498
2078,-55.43533225391502
2079,-55.43535564290991
2080,-55.43548823197914
2081,-55.43614600498146
2082,-55.43686417402197
2083,-55.43707097066837
2084,-55.437560579237974
2085,-55.43769917865095
2086,-55.43854663819512
2087,-55.439150829375514
2088,-55.439269337148716
2089,-55.43979999772043
2090,-55.43991656674958
2091,-55.44000853897728
2092,-55.44015079188693
2093,-55.440299956566136
2094,-55.44045979291311
2095,-55.44095038806864
2096,-55.44166192551397
2097,-55.441741955846496
2098,-55.44183682038846
2099,-55.44185639450989
2100,-55.44231046516108
2101,-55.44258960193809
2102,-55.44267174897709
2103,-55.44283886576052
2104,-55.44446251044874
2105,-55.44458256770021
2106,-55.444998318033946
2107,-55.44511302206562
2108,-55.44515273527673
2109,-55.44544661571094
2110,-55.44629308666406
2111,-55.446430963998516
2112,-55.44643636861081
2113,-55.44660867399039
2114,-55.44722110842651
2115,-55.447682320796055
2116,-55.44778354092391
2117,-55.44790036803238
2118,-55.44834322205061
2119,-55.44870591663193
2120,-55.4489004454322
2121,-55.44950648369023
2122,-55.44999737963187
2123,-55.450104716549156
2124,-55.45073415763027
2125,-55.450961726064115
2126,-55.45144384578934
2127,-55.451656346512955
2128,-55.45237173562898
2129,-55.45268373579462
2130,-55.45321446609279
2131,-55.453436134110895
2132,-55.45400441296284
2133,-55.4550871751231
2134,-55.45536743882595
2135,-55.45547923897742
2136,-55.45588527057608
2137,-55.45602198928413
2138,-55.45632992386091
2139,-55.45651145910535
2140,-55.456915270526615
2141,-55.457381686808546
2142,-55.457448126114286
2143,-55.45787525924456
2144,-55.45809988928773
2145,-55.45818107326034
2146,-55.45910642405616
2147,-55.45979351628671
2148,-55.45981539251442
2149,-55.45992750238953
2150,-55.46021183457016
2151,-55.461387685003
2152,-55.46154680324227
2153,-55.461732337583626
2154,-55.46176498136832
2155,-55.46177965052342
2156,-55.46179161517786
2157,-55.46207041378562
2158,-55.462220162128666
2159,-55.462611408999145
2160,-55.462885461807566
2161,-55.463072998867744
2162,-55.46449041395638
2163,-55.46541155582938
2164,-55.465456692129884
2165,-55.465607133643765
2166,-55.46622106492774
2167,-55.46628357810955
2168,-55.46664248261415
2169,-55.467280110618596
2170,-55.467511005879935
2171,-55.46758721686079
2172,-55.46818824043275
2173,-55.46819456521458
2174,-55.46830160761542
2175,-55.46901222360333
2176,-55.46936257198914
2177,-55.469450952588026
2178,-55.46997940468503
2179,-55.47008246579684
2180,-55.47055064233593
2181,-55.47061169745509
2182,-55.47099597262491
2183,-55.47101220681217
2184,-55.47143871182018
2185,-55.47148449449626
2186,-55.4715144358735
2187,-55.4721342069451
2188,-55.472183378359404
2189,-55.47219278107391
2190,-55.47223927760311
2191,-55.47238138911305
2192,-55.472397684861285
2193,-55.47256607647063
2194,-55.47279438469087
2195,-55.473403551519986
2196,-55.47411817417874
2197,-55.47466280912849
2198,-55.47481407127197
2199,-55.47540221519816
2200,-55.47558401274391
2201,-55.47559811162918
2202,-55.47572499096079
2203,-55.47585347347571
2204,-55.476105986862784
2205,-55.47634703478428
2206,-55.476619756815936
2207,-55.476944918041625
2208,-55.477858307336845
2209,-55.478946281634606
2210,-55.47961795492395
2211,-55.480241711451086
2212,-55.480405559219804
2213,-55.48054944717734
2214,-55.480977021793755
2215,-55.48189999234002
2216,-55.481902569449886
2217,-55.48243862722142
2218,-55.48313160750062
2219,-55.483265170680326
2220,-55.4838589022115
2221,-55.48428335049661
2222,-55.484417455928266
2223,-55.48473187131656
2224,-55.4850868824956
2225,-55.4851645734635
2226,-55.48574734347792
2227,-55.48580768715128
2228,-55.485828575611386
2229,-55.48635473083454
2230,-55.48652634408357
2231,-55.48653982167885
2232,-55.48675208622575
2233,-55.48713773631413
2234,-55.48746002319794
2235,-55.48763011977519
2236,-55.48771503924034
2237,-55.48834047858769
2238,-55.4888844160344
2239,-55.48951720785347
2240,-55.48979671179004
2241,-55.489976270327766
2242,-55.490639659721836
2243,-55.49163565889661
2244,-55.49167689156174
2245,-55.492615034120504
2246,-55.493008944251976
2247,-55.49311534649714
2248,-55.49323681828383
2249,-55.49343978926756
2250,-55.493515477435295
2251,-55.493526175803474
2252,-55.493532350111856
2253,-55.494711667807636
2254,-55.494728731403676
2255,-55.49485005215457
2256,-55.49570630576942
2257,-55.495928868014026
2258,-55.49617580140049
2259,-55.49650425842742
2260,-55.497015824252045
2261,-55.498348591638745
2262,-55.49842608353744
2263,-55.49849440717369
2264,-55.49899032852711
2265,-55.49968860799868
2266,-55.49974865398693
2267,-55.500164679542124
2268,-55.5006389947819
2269,-55.50077846309675
2270,-55.501432109028194
2271,-55.501648717968294
2272,-55.5021005590065
2273,-55.5022546482208
2274,-55.50247213494916
2275,-55.50282665883924
2276,-55.50290794994095
2277,-55.50331390958756
2278,-55.5044733949299
2279,-55.50498891353288
2280,-55.50575230554017
2281,-55.50597337352566
2282,-55.50644499346335
2283,-55.50723205411752
2284,-55.50728628144586
2285,-55.507620345413926
2286,-55.50766144748492
2287,-55.507928301184094
2288,-55.508425250140576
2289,-55.50853776261147
2290,-55.5086786259369
2291,-55.50894079380598
2292,-55.509094630577835
2293,-55.50925072379828
2294,-55.5093918412432
2295,-55.5105085013507
2296,-55.51091075390404
2297,-55.51124114023119
2298,-55.51248653808157
2299,-55.51278829064213
2300,-55.51310603594685
2301,-55.51311467950442
2302,-55.51312443688836
2303,-55.513181653584844
2304,-55.5135187337123
2305,-55.513582300261554
2306,-55.51365571293053
2307,-55.51397401919401
2308,-55.51476763433385
2309,-55.51526921800496
2310,-55.51536418849342
2311,-55.51603203625407
2312,-55.51633146372769
2313,-55.51680813964041
2314,-55.51695814473144
2315,-55.51736200486905
2316,-55.51736821423618
2317,-55.51737172663088
2318,-55.51815394872222
2319,-55.51827871847151
2320,-55.518506755352114
2321,-55.51985015177107
2322,-55.51993007067814
2323,-55.52017628488426
2324,-55.520473774881324
2325,-55.52055488405796
2326,-55.52073183571869
2327,-55.52076190725221
2328,-55.520805685941134
2329,-55.52115495870146
2330,-55.521681025057724
2331,-55.52202585060692
2332,-55.52316364441802
2333,-55.523558348823435
2334,-55.52397047264163
2335,-55.52414312620878
2336,-55.52464865142462
2337,-55.52497993237775
2338,-55.52509298351816
2339,-55.52555673623619
2340,-55.52585247003064
2341,-55.52606078807609
2342,-55.526218537638115
2343,-55.52671984387761
2344,-55.526739570170335
2345,-55.52709492062296
2346,-55.52746968352128
2347,-55.52750770220402
2348,-55.52766790649782
2349,-55.52903015139924
2350,-55.529172048078
2351,-55.52937274317596
2352,-55.52944874556351
2353,-55.529804525284625
2354,-55.52997309947046
2355,-55.52998643545607
2356,-55.530214065291
2357,-55.53040215989386
2358,-55.530462449556644
2359,-55.53047148828513
2360,-55.53066632380392
2361,-55.53077959242949
2362,-55.53108765461404
2363,-55.531532676944416
2364,-55.53172458950317
2365,-55.53246004500571
2366,-55.53248494990284
2367,-55.53257779877906
2368,-55.53276588687163
2369,-55.532952366097405
2370,-55.5333633823525
2371,-55.533366395140945
2372,-55.53392915340563
2373,-55.53401582881074
2374,-55.534273866002664
2375,-55.53447076695736
2376,-55.534678125923286
2377,-55.53583836606677
2378,-55.53603242216007
2379,-55.53621238751716
2380,-55.5366232048387
2381,-55.536892681615775
2382,-55.536947354008724
2383,-55.537154814717915
2384,-55.53792441800813
2385,-55.53814711132688
2386,-55.53835815486345
2387,-55.53843344812271
2388,-55.5388990213532
2389,-55.53913030096419
2390,-55.5399682882497
2391,-55.54061421655992
2392,-55.54127771936874
2393,-55.541765062525684
2394,-55.54181061899888
2395,-55.54186914279946
2396,-55.542290651753184
2397,-55.54293755274239
2398,-55.54343598772002
2399,-55.543922716499054
2400,-55.544369510224314
2401,-55.54587990268649
2402,-55.54645433210186
2403,-55.54649327832038
2404,-55.54685790188021
2405,-55.54702684233083
2406,-55.547311603969746
2407,-55.54769042138964
2408,-55.54776885648476
2409,-55.54785256129561
2410,-55.54810680569079
2411,-55.54814939573899
2412,-55.54888454161824
2413,-55.549358243901864
2414,-55.54944944017891
2415,-55.54953909750965
2416,-55.54976259130842
2417,-55.54976278727743
2418,-55.550135204381206
2419,-55.55055587624179
2420,-55.55060652846806
2421,-55.55111562575532
2422,-55.55154799362269
2423,-55.5524496446296
2424,-55.55298519468414
2425,-55.5537415635546
2426,-55.55397980885297
2427,-55.55417056967096
2428,-55.55463566906975
2429,-55.55498825145706
2430,-55.55535223507513
2431,-55.55626070070572
2432,-55.557017131908836
2433,-55.55716383800302
2434,-55.5572390472678
2435,-55.55779940928331
2436,-55.55814355570715
2437,-55.55818021388293
2438,-55.558391883591
2439,-55.5584660237934
2440,-55.558507744062766
2441,-55.55915416169363
2442,-55.55930903303528
2443,-55.5594423477977
2444,-55.55961914554426
2445,-55.55969934899647
2446,-55.55987840226646
